Transaction_ID,Company_ID,Product_ID,Quantity,Transaction_Date,Product_Price,Total_Cost
2352,24,11,11,2024-01-10,156800.0,1881600.0
2353,65,16,0,2022-02-06,115972.42198385106,106400.0
2354,20,11,11,2024-03-01,172301.31179226516,2352000.0
2355,64,2,13,2021-03-01,161345.00004304567,2352000.0
2356,5,12,10,2024-09-13,78054.92086580997,780549.2086580996
2357,70,2,8,2021-08-20,169334.81205552432,1512000.0
2358,48,17,2,2021-06-29,181652.14317309592,168000.0
2359,50,15,14,2023-04-03,110653.7686652246,1310400.0
2360,17,8,12,2023-07-07,155884.12530662588,1965600.0
2361,67,12,17,2023-12-08,84000.0,1512000.0
2362,90,6,5,2024-10-20,136590.22938761016,756000.0
2363,70,18,2,2023-05-08,142772.16651106486,268800.0
2364,84,6,14,2020-12-31,179200.0,2688000.0
10226,39,6,3,2024-10-28,179200.0,716800.0
10227,28,10,6,2020-01-12,94366.65214806666,627200.0
2367,65,7,16,2021-05-06,162944.8475491642,2419200.0
2368,90,11,15,2024-02-12,161928.47972998655,2195200.0
2369,3,10,16,2021-02-09,89447.5907693356,1523200.0
2370,53,6,6,2022-03-03,81242.45428561306,588000.0
10228,43,8,4,2023-11-14,151200.0,604800.0
2372,58,6,3,2022-08-09,87561.89162241532,285600.0
2373,64,10,3,2024-06-18,89930.2786570363,268800.0
2374,70,11,19,2024-08-09,165228.07564431126,2822400.0
2375,67,3,3,2023-02-06,108054.27140213687,403200.0
2376,96,3,8,2021-10-31,95767.96199798003,907200.0
2377,52,16,13,2023-01-16,102007.61669613852,1276800.0
2378,95,5,2,2021-12-04,90082.07959965058,252000.0
2379,61,5,3,2021-11-06,84814.10019656738,168000.0
2380,1,3,11,2024-04-02,106941.11542676284,1209600.0
2381,35,7,13,2021-02-14,163419.7936926109,1965600.0
2382,65,3,4,2023-07-30,106677.27326495046,403200.0
2383,21,6,5,2024-03-10,149320.4341738387,604800.0
2384,99,6,15,2021-03-12,179473.89621317846,2867200.0
2385,85,1,3,2021-06-12,140080.48917828858,560000.0
10229,10,16,11,2023-10-10,111769.55726778244,1276800.0
2387,2,6,17,2024-03-05,82107.58608669526,1523200.0
10230,10,5,15,2021-01-31,82809.94485581113,1242149.172837167
2389,74,6,18,2022-10-16,242577.55785218484,3864000.0
2390,5,20,11,2024-06-28,229339.2297133392,448000.0
2391,18,9,3,2021-09-06,116062.01145875105,448000.0
2392,22,20,15,2023-05-28,205091.34169781083,3584000.0
2393,80,12,1,2023-09-03,79757.33016386809,168000.0
10231,45,20,5,2023-08-24,210152.04554921752,1344000.0
10232,67,2,17,2022-07-20,171233.47073913712,2856000.0
2396,70,20,6,2023-03-09,244278.62584071065,1568000.0
2397,49,1,10,2024-05-23,126667.11817458629,1540000.0
10233,3,7,2,2023-12-23,141473.6321536052,282947.2643072104
2399,21,4,16,2024-08-10,126192.8068295825,2019084.90927332
2400,83,11,8,2023-08-16,169251.4642122765,1097600.0
2401,97,6,12,2023-10-03,85740.13892509052,1047200.0
2402,85,17,5,2020-11-26,161514.4454036857,1008000.0
2403,67,16,9,2023-07-15,99438.57384334554,851200.0
2404,67,7,19,2021-07-30,141489.19158528373,2872800.0
2405,79,12,7,2021-12-27,81969.46185031091,504000.0
2406,77,3,10,2021-09-25,102377.27938331354,1713600.0
2407,89,19,4,2022-10-08,99762.11248986752,380800.0
2408,18,16,8,2021-06-15,98545.38945419004,957600.0
2409,1,13,10,2021-08-29,193894.61552857203,392000.0
2410,34,6,15,2024-03-25,95893.72371002768,1411200.0
2411,37,18,13,2022-03-28,135119.2935968745,1612800.0
2412,61,5,4,2024-05-06,77612.7837728781,252000.0
2413,93,15,16,2022-09-27,91987.8852924796,1512000.0
2414,7,3,1,2023-04-09,100800.0,100800.0
2415,40,19,13,2023-05-15,95054.71362302537,1142400.0
2416,16,15,6,2021-11-14,107799.01349133645,504000.0
2417,67,20,11,2022-04-05,238465.13603770325,2240000.0
2418,55,12,5,2022-04-29,78146.41222745247,336000.0
2419,85,9,9,2021-05-19,101818.792004748,1120000.0
2420,58,13,1,2024-02-07,202426.0460469087,392000.0
2421,99,3,4,2021-05-16,110528.87496030403,302400.0
10234,29,5,5,2021-09-28,84000.0,504000.0
2423,96,12,17,2023-08-01,88075.15272018826,1512000.0
2424,17,12,18,2022-12-24,87383.93936380674,1428000.0
2425,61,15,19,2022-06-08,110827.01816100192,1814400.0
2426,25,4,2,2021-09-06,127218.10583730016,123200.0
2427,83,5,10,2024-07-23,89452.7613259174,756000.0
2428,73,3,2,2024-01-08,100800.0,100800.0
2429,84,19,13,2022-08-17,102246.62955023894,1237600.0
2430,7,6,4,2024-09-25,103126.19288810558,425600.0
2431,41,11,11,2022-05-01,167069.1621677875,940800.0
2432,51,20,19,2023-11-13,227521.6007686026,3864000.0
2433,56,3,0,2023-03-09,102385.37464577342,100800.0
2434,11,8,19,2024-04-09,160170.25311784665,2872800.0
2435,32,14,0,2021-05-06,130371.55643369972,128800.0
2436,14,20,12,2022-06-15,234627.44166721337,2688000.0
2437,94,1,10,2020-12-18,127912.62226316392,1279126.2226316393
2438,98,16,14,2022-03-21,106931.80699980038,1489600.0
2439,67,15,8,2022-08-06,100800.0,806400.0
2440,34,16,4,2021-07-15,97407.3795587772,319200.0
2441,13,10,11,2022-01-18,83063.6616702394,1164800.0
2442,39,2,13,2023-10-24,158360.99201557797,2184000.0
2443,20,4,11,2022-09-04,121891.86927569304,246400.0
2444,69,14,11,2022-02-09,128800.0,2576000.0
2445,94,2,7,2022-06-16,156834.92239113824,1176000.0
2446,78,5,2,2022-12-17,83256.52439939902,84000.0
2447,75,2,1,2023-11-20,162468.5907310517,336000.0
2448,85,5,10,2024-05-14,86036.29074177885,840000.0
2449,64,17,12,2021-08-23,168000.0,2856000.0
2450,69,9,12,2023-12-05,121735.72239678713,1344000.0
2451,31,6,4,2021-02-25,116026.26146387946,425600.0
2452,96,10,20,2024-09-04,86569.01596523062,1792000.0
2453,25,19,9,2024-08-07,94160.52862037832,761600.0
2454,90,11,12,2021-05-25,170751.9984608078,2038400.0
2455,63,8,4,2024-05-19,162752.58980339207,756000.0
2456,14,15,5,2022-05-02,95516.97918820362,604800.0
2457,51,16,5,2023-04-18,105631.26834983096,532000.0
2458,67,16,17,2022-08-08,97907.41988378404,1702400.0
2459,68,7,9,2020-11-22,153464.48598962187,1209600.0
2460,36,13,10,2022-06-07,196000.0,784000.0
2461,37,13,5,2022-12-29,209075.3160439427,1176000.0
10235,75,15,13,2021-03-24,99436.068672035,1411200.0
2463,85,18,11,2021-01-29,127577.21753676263,1478400.0
2464,92,6,9,2021-02-17,230414.39725652427,2016000.0
2465,58,11,18,2022-04-06,172111.20136283536,2822400.0
2466,73,6,15,2021-11-24,158695.4346919417,2419200.0
2467,93,17,10,2023-08-15,156063.04368214458,1848000.0
2468,35,9,10,2022-10-13,107278.53849448852,1344000.0
2469,7,7,4,2023-02-24,154957.59179603343,756000.0
10236,55,2,7,2021-11-10,168000.0,1176000.0
2471,82,8,8,2024-07-20,137186.1040448152,1058400.0
2472,67,11,14,2022-04-08,154331.89100515243,2160646.474072134
2473,87,15,0,2021-01-12,96075.02373796572,100800.0
2474,67,19,16,2023-07-30,88373.53707688516,1618400.0
2475,69,20,21,2024-06-08,227359.2612707636,3864000.0
2476,94,19,16,2023-08-19,86326.96192138328,1618400.0
2477,31,15,7,2022-05-18,100717.17496762154,705600.0
2478,89,10,17,2024-08-29,81425.42254193887,1523200.0
10237,74,4,5,2024-09-09,113638.3151738686,739200.0
10238,25,3,5,2023-09-19,102052.79677069384,504000.0
2481,32,11,17,2023-02-04,143748.4994130597,2822400.0
2482,67,2,4,2023-09-17,165464.20940808003,504000.0
2483,74,6,17,2023-01-28,168992.01789332685,3046400.0
2484,15,14,8,2023-01-01,139427.20222840089,1030400.0
2485,67,5,12,2020-12-12,86309.18851970247,1008000.0
2486,54,5,18,2021-12-31,75739.3704292203,1596000.0
10239,67,13,10,2022-10-11,196000.0,2744000.0
2488,21,3,7,2024-10-10,91249.5707918896,638746.9955432272
2489,91,11,3,2024-07-14,164716.1733039989,470400.0
10240,67,15,9,2021-12-15,109650.44859079276,1008000.0
2491,96,9,15,2023-12-27,115089.6557385603,1568000.0
2492,33,11,19,2024-10-14,151089.6977719736,3136000.0
2493,59,11,6,2024-04-22,170043.4617686186,784000.0
2494,26,14,5,2023-04-02,122134.3466102752,772800.0
2495,5,6,16,2024-09-17,160147.31406880394,2856000.0
2496,79,16,7,2024-09-18,106400.0,851200.0
2497,81,13,19,2021-04-11,184390.7994422669,3864000.0
2498,76,6,20,2021-12-19,175856.1152412043,3404800.0
2499,77,16,2,2023-03-30,98282.88298026683,106400.0
2500,78,8,1,2021-06-16,141305.31107584704,151200.0
2501,6,19,12,2023-08-26,91239.14513889866,1047200.0
2502,75,6,18,2023-12-18,145907.11535084093,2570400.0
2503,54,6,11,2022-08-18,101261.5898902098,1120000.0
2504,66,16,12,2022-08-01,97074.043228433,1276800.0
2505,63,6,17,2023-08-07,170512.19591010315,3046400.0
10241,90,8,10,2021-04-24,140960.53653503503,1360800.0
2507,26,6,4,2021-11-28,191288.47855959652,765153.9142383861
2508,77,12,11,2024-01-17,88863.94698608009,1260000.0
10242,7,11,19,2020-10-31,154497.83710684726,3136000.0
2510,24,5,3,2021-02-15,90019.26188564408,336000.0
2511,2,11,3,2021-07-13,159238.19007045345,477714.57021136035
2512,97,14,11,2024-06-01,139575.75229601268,644000.0
2513,72,10,2,2021-08-21,91583.11758918456,89600.0
2514,39,5,0,2021-06-08,88405.24113122937,84000.0
2515,97,6,12,2024-10-21,91797.68385248748,924000.0
10243,34,2,2,2022-02-25,172106.28046630725,336000.0
2517,3,6,19,2024-10-09,171957.13592946585,3404800.0
2518,27,8,1,2020-12-31,151200.0,151200.0
2519,25,4,5,2023-08-27,133561.07510401888,492800.0
2520,39,4,8,2022-04-29,126243.7756181412,862400.0
2521,67,19,10,2021-02-02,87155.27266036837,856800.0
2522,45,3,8,2024-02-25,105126.49022401644,705600.0
2523,21,2,10,2022-06-08,158331.4634990482,672000.0
10244,97,2,4,2024-09-09,156156.88655827515,504000.0
2525,34,3,13,2022-07-26,96569.09855449227,1310400.0
2526,67,17,1,2020-11-27,166064.81401426223,168000.0
2527,76,20,9,2023-12-18,243676.2285744307,1792000.0
2528,67,16,16,2023-03-08,104623.06918864096,1596000.0
2529,1,7,13,2022-09-16,151200.0,1965600.0
10245,17,12,17,2021-12-09,83179.44673887086,1428000.0
2531,21,12,2,2024-06-18,86435.6072006749,252000.0
2532,40,6,10,2022-03-22,182540.2123064529,2150400.0
10246,48,14,2,2021-11-30,116927.78706612464,233855.57413224928
10247,48,19,3,2021-12-06,100728.39006608549,190400.0
2535,67,3,8,2022-10-28,93077.59075786776,806400.0
2536,74,14,6,2023-05-27,116691.00890123476,772800.0
2537,9,9,13,2022-03-14,120230.5918187746,1456000.0
2538,44,1,17,2023-10-11,132791.54430123733,2380000.0
2539,67,9,13,2023-11-19,114048.54297565555,1568000.0
2540,37,10,14,2020-07-11,89600.0,1254400.0
2541,16,7,11,2023-10-05,151200.0,151200.0
2542,67,5,6,2021-07-01,86096.7146740335,504000.0
2543,52,8,17,2024-03-12,142228.5948356064,2721600.0
10248,67,16,13,2022-08-26,113207.85657418982,1489600.0
2545,25,15,18,2024-01-25,105713.01428535668,1915200.0
2546,46,4,13,2020-10-11,129140.74211532516,1478400.0
10249,22,6,16,2020-12-25,109992.58439413182,1713600.0
2548,56,6,14,2023-01-18,149929.9262445652,1965600.0
2549,11,15,4,2023-08-27,98797.6521651018,302400.0
2550,39,6,11,2023-07-07,179200.0,1108800.0
2551,41,6,3,2024-08-22,78645.46738957154,252000.0
2552,49,13,13,2023-09-05,191791.9645722411,2352000.0
2553,7,13,10,2022-08-06,197786.4499837988,2940000.0
10250,8,12,20,2024-01-14,90167.01722630236,1680000.0
2555,53,1,16,2024-03-07,147280.8766919374,2100000.0
2556,11,5,6,2023-09-14,84404.65061520171,420000.0
2557,15,9,3,2021-12-19,106248.16006366776,224000.0
2558,68,16,14,2024-05-03,110169.9914868457,1596000.0
2559,34,6,6,2022-09-25,161454.9411497516,896000.0
2560,61,8,2,2022-06-19,150204.322053194,453600.0
2561,67,12,12,2022-12-03,84401.5957147479,1008000.0
2562,82,1,17,2022-03-24,139919.02966625622,2240000.0
2563,1,14,15,2022-07-06,140086.37826550502,1803200.0
2564,67,8,15,2021-03-07,136530.81943977837,2419200.0
2565,33,6,3,2024-08-30,187097.62765936265,358400.0
2566,30,6,6,2022-08-29,177356.91830062252,1075200.0
2567,67,6,8,2021-09-20,139645.99587732225,1058400.0
10251,84,5,19,2024-06-10,77544.03048180633,1473336.5791543203
2569,87,17,18,2021-06-08,168835.52897278592,3192000.0
2570,17,18,11,2024-02-27,143764.3712430202,537600.0
2571,11,7,2,2024-05-05,151777.08276136205,302400.0
2572,67,15,10,2024-07-21,108959.55148580998,2016000.0
2573,27,7,15,2021-12-02,147601.04217857405,2116800.0
2574,55,2,10,2023-07-08,179768.19258958826,1512000.0
2575,7,9,21,2022-03-19,104005.78750961898,2240000.0
2576,33,12,3,2022-06-15,91719.63771215228,252000.0
2577,88,3,15,2024-09-11,96644.21739726902,1612800.0
10252,5,14,14,2022-08-26,129051.5925267616,1803200.0
2579,20,5,4,2022-05-03,85626.74754376833,336000.0
2580,80,11,20,2023-01-21,156823.76946204607,2979200.0
2581,26,6,1,2024-10-10,156572.58143898606,156800.0
2582,69,7,12,2023-12-28,160735.41379172663,1814400.0
10253,66,19,4,2024-08-15,89292.74404663176,476000.0
2584,100,14,6,2024-01-06,123626.92093018725,901600.0
2585,71,6,1,2021-04-02,148127.2771583083,280000.0
10254,82,2,10,2024-04-08,180096.4773901124,1512000.0
2587,61,18,15,2024-01-29,134400.0,2150400.0
2588,20,2,18,2021-09-15,163202.32157284784,3024000.0
2589,33,19,1,2021-03-21,95200.0,190400.0
2590,91,3,5,2023-08-31,108152.5467098198,403200.0
2591,80,4,4,2022-10-29,121807.84600115678,616000.0
2592,48,6,10,2024-05-13,86172.74458798289,504000.0
2593,4,14,18,2021-07-25,128852.8689743132,2189600.0
2594,42,13,11,2024-07-30,177267.7858706757,2352000.0
2595,29,5,12,2023-11-15,84000.0,1092000.0
2596,64,8,15,2021-12-27,156025.9684113754,2268000.0
2597,97,6,12,2023-12-07,179200.0,2150400.0
2598,71,6,5,2023-10-21,163868.50531122411,840000.0
2599,69,3,10,2021-07-18,95538.0774657227,907200.0
2600,10,15,20,2022-09-18,94077.7053266156,1915200.0
2601,81,6,18,2021-11-17,96233.25892725724,2021600.0
2602,16,4,0,2023-05-12,115687.0873391566,123200.0
2603,19,6,14,2024-07-26,93533.60361126492,1411200.0
2604,75,6,10,2021-10-26,186558.71433325385,1612800.0
2605,44,16,1,2024-07-29,105745.10301055336,105745.10301055336
2606,82,8,16,2021-02-07,165544.27832141813,2570400.0
2607,24,4,12,2023-11-23,111639.59927922548,1601600.0
2608,71,7,20,2021-03-31,151200.0,3024000.0
2609,43,17,8,2023-05-18,178368.4965905207,1176000.0
2610,79,14,6,2023-10-01,119614.89301219497,901600.0
2611,57,19,12,2021-11-25,95200.0,1047200.0
2612,67,12,18,2022-03-15,79193.24929613342,1428000.0
2613,98,19,20,2024-05-15,98543.99621460307,1904000.0
2614,54,20,10,2024-02-26,207324.80466021912,2240000.0
2615,26,6,13,2024-07-24,110829.46833344492,1209600.0
2616,33,19,1,2024-02-25,95200.0,95200.0
2617,28,17,19,2021-10-19,168000.0,3360000.0
2618,23,13,19,2023-05-09,212540.08856181253,3528000.0
2619,71,10,14,2022-02-08,95185.93342080333,1254400.0
2620,16,15,3,2023-04-13,100192.42169716084,300577.26509148255
2621,67,6,14,2023-10-21,166310.74868822558,2352000.0
2622,35,15,18,2022-12-27,90929.73455758089,1915200.0
2623,19,5,5,2022-08-09,88115.12455479495,504000.0
2624,14,19,20,2023-03-01,92943.6733199677,1808800.0
2625,79,17,15,2022-10-05,176332.25725980123,2352000.0
2626,94,8,2,2021-08-28,162751.5533503085,453600.0
2627,95,16,17,2024-10-27,105706.74870911706,1702400.0
2628,5,6,15,2024-02-12,159511.3604625597,2352000.0
2629,29,13,10,2022-06-16,179699.77079000353,1796997.7079000352
2630,5,19,18,2024-07-27,97496.8629821807,1808800.0
10255,67,6,12,2020-11-12,100842.98490519852,1209600.0
2632,20,5,6,2021-07-26,84612.48255225417,420000.0
10256,7,12,17,2022-07-17,90533.55181918968,1344000.0
10257,73,11,8,2023-07-17,146202.72566842375,1097600.0
2635,23,13,7,2024-08-27,180300.03229661196,1176000.0
2636,36,6,14,2023-02-02,193120.3806471241,2329600.0
2637,18,7,13,2021-05-23,158180.1369389746,2116800.0
10258,73,7,1,2023-07-28,151946.13781806303,151200.0
2639,77,12,17,2021-10-06,87887.58512041498,1512000.0
2640,96,15,3,2021-06-30,101915.79754037516,201600.0
2641,30,1,10,2020-11-05,152598.86627108784,1260000.0
2642,64,20,16,2022-11-05,210209.32635576895,3363349.221692303
2643,5,9,7,2024-04-02,117255.90029427972,896000.0
2644,98,6,13,2023-11-15,75799.88050093579,1092000.0
10259,35,13,15,2024-08-02,186293.17039710403,2744000.0
2646,64,3,3,2021-11-14,109705.69900969791,329117.09702909377
10260,11,19,5,2023-11-30,97998.88123517326,476000.0
2648,3,6,17,2021-07-14,169269.26135727952,3225600.0
2649,69,9,9,2022-11-26,121619.00677847632,1120000.0
2650,28,7,12,2024-10-01,153306.36693848218,1814400.0
2651,79,4,5,2023-04-14,120691.77927300528,492800.0
2652,67,1,15,2022-04-01,140000.0,2240000.0
2653,62,6,10,2024-08-21,166001.66396617595,1612800.0
10261,66,8,18,2024-07-03,155781.38996630683,2721600.0
2655,87,10,12,2022-04-20,91028.0325058286,985600.0
2656,8,17,16,2024-06-30,158381.6895529974,2688000.0
2657,95,10,12,2023-09-25,97485.4419135839,1164800.0
2658,10,6,10,2022-01-26,178270.5355734707,1792000.0
2659,60,12,12,2023-08-11,76128.93808837915,1008000.0
2660,67,3,12,2021-10-14,101174.16641908308,1108800.0
2661,100,6,6,2022-10-19,125076.44002409276,644000.0
2662,72,18,16,2021-08-04,146848.42608541696,2016000.0
2663,77,11,1,2022-01-20,162600.0808125158,156800.0
2664,77,19,10,2024-08-27,103625.1517241162,1047200.0
2665,98,6,3,2023-08-22,91724.69337092616,201600.0
2666,14,6,13,2021-12-02,179200.0,1237600.0
2667,67,20,17,2023-10-10,212857.0721860689,3864000.0
2668,67,15,10,2023-08-25,104799.51076567428,302400.0
2669,46,2,3,2021-06-28,179981.25772223945,336000.0
2670,71,1,0,2024-11-10,152475.9677912971,140000.0
2671,7,8,7,2022-01-02,157153.5325506385,907200.0
2672,68,8,10,2024-07-23,145774.4034749807,1663200.0
2673,67,6,2,2022-08-13,179200.0,268800.0
2674,8,7,11,2021-12-27,152270.02144173282,1674970.2358590611
2675,71,18,19,2020-11-23,137627.91258965473,2688000.0
2676,4,2,13,2022-07-08,168000.0,2016000.0
2677,54,4,6,2023-03-03,113480.74921807976,862400.0
2678,22,6,19,2022-08-04,113294.86572346886,2217600.0
2679,66,20,16,2021-10-10,228243.4319041219,3584000.0
2680,92,14,14,2022-05-12,138043.5875814254,1803200.0
2681,67,11,4,2023-02-10,160682.88162537193,627200.0
10262,67,13,15,2022-01-23,191107.8448438268,3136000.0
2683,75,6,11,2024-09-23,148860.77784311023,1663200.0
2684,67,1,6,2022-01-18,126096.5355633217,980000.0
10263,86,12,19,2022-04-29,84845.20859159868,1596000.0
2686,89,4,11,2024-10-13,129135.35828725807,862400.0
2687,79,16,12,2022-03-05,97543.00845121064,1276800.0
2688,11,8,6,2022-03-02,152923.49693409764,907200.0
2689,31,10,19,2023-11-11,82759.06591490781,1572422.2523832484
2690,9,7,15,2022-12-30,149981.45765727025,2116800.0
2691,67,18,15,2021-01-27,122018.10036402575,1881600.0
2692,45,6,6,2022-07-02,95423.2703061521,604800.0
2693,55,1,6,2022-09-15,141821.41078077685,700000.0
2694,20,18,12,2021-10-11,139374.0907725057,1478400.0
10264,10,9,10,2023-02-20,112485.7941712914,1232000.0
2696,11,5,9,2023-10-09,81873.14144644463,672000.0
2697,6,1,6,2024-05-15,149988.1139280134,840000.0
2698,65,14,18,2022-01-15,135177.34275385083,2447200.0
2699,67,10,8,2024-08-04,81593.63399609983,806400.0
2700,52,7,8,2023-10-19,153806.52358952828,1058400.0
2701,77,9,0,2023-03-31,120039.7010154756,112000.0
2702,36,13,6,2024-09-06,187802.09759845593,1176000.0
10265,68,11,17,2024-06-11,157842.3901740356,2665600.0
2704,10,6,5,2022-01-07,84418.9329297506,420000.0
10266,83,7,7,2023-08-30,150429.80058589642,1058400.0
2706,9,15,18,2023-08-09,108426.52223934018,1713600.0
2707,67,8,13,2023-02-26,147695.60597209109,1920042.8776371842
2708,22,2,1,2023-11-24,169412.5359953099,336000.0
2709,67,6,17,2023-04-14,159190.24924317695,2706234.237134008
2710,87,19,4,2023-10-13,100855.96511368168,380800.0
2711,26,13,18,2023-12-13,178644.61506991414,3528000.0
2712,67,8,3,2023-05-22,144379.98454635858,453600.0
2713,45,8,3,2023-03-04,147345.86188862837,302400.0
2714,100,3,12,2022-01-25,99730.20137977996,1310400.0
2715,99,2,0,2022-03-22,161015.42284320385,168000.0
2716,65,6,19,2021-02-26,77618.74298539224,1596000.0
2717,95,15,8,2023-09-16,97561.3517890952,806400.0
10267,98,14,14,2022-05-12,135256.8794716954,1932000.0
2719,74,14,18,2024-07-26,140223.0516055371,2318400.0
2720,89,6,10,2022-06-18,179200.0,1663200.0
2721,46,4,19,2024-10-10,122247.9821792454,2464000.0
2722,73,11,18,2022-01-16,166169.2999098912,2822400.0
2723,97,19,20,2022-12-24,88601.796210308,1904000.0
2724,22,7,10,2023-08-13,149887.22920968384,1512000.0
10268,34,18,1,2022-10-01,124348.4726309238,124348.4726309238
2726,76,2,4,2024-02-16,167103.78206479878,504000.0
2727,31,11,11,2023-10-03,157466.03810698653,313600.0
2728,97,7,2,2024-06-27,149478.51791011557,302400.0
2729,30,5,9,2024-04-01,84539.53120001567,840000.0
2730,47,20,11,2024-04-17,232621.977958134,2464000.0
2731,48,16,3,2021-07-12,110977.85635607384,212800.0
2732,77,4,14,2022-08-01,120059.48507622864,1724800.0
2733,21,14,1,2020-11-24,116520.97343525528,257600.0
10269,21,20,14,2021-01-09,222793.4145044136,2912000.0
2735,46,4,20,2022-10-18,116929.32814143744,2340800.0
2736,19,19,9,2021-06-18,92412.54944428848,831712.9449985963
10270,82,6,10,2023-01-06,76966.1355692514,924000.0
2738,92,6,17,2021-07-24,110290.45253412414,1612800.0
2739,65,14,2,2021-09-04,138900.76927299183,128800.0
2740,31,2,10,2023-09-13,171817.66665514756,336000.0
2741,59,16,3,2021-05-13,99318.65251317497,297955.9575395249
10271,29,3,6,2021-08-08,105650.65535881356,604800.0
2743,69,10,1,2023-03-16,85543.84446032473,89600.0
2744,16,14,2,2023-07-13,132671.28086535376,257600.0
2745,69,3,7,2022-12-08,90735.62371295874,604800.0
2746,22,12,3,2023-05-11,87583.1767730115,336000.0
2747,16,10,3,2024-06-01,94364.49117933244,179200.0
2748,10,10,19,2022-04-01,92369.63147121828,1792000.0
10272,67,6,16,2023-01-06,105726.44510434876,1612800.0
10273,67,1,10,2022-03-19,146221.45397812626,2380000.0
2751,84,1,12,2022-04-30,128216.796802969,1540000.0
2752,26,19,15,2024-03-24,88527.39750590199,1428000.0
2753,6,6,12,2024-06-13,142850.35319637152,1478400.0
2754,11,5,10,2024-06-09,84131.33457088062,168000.0
2755,38,1,3,2021-02-08,132069.1078921938,280000.0
2756,43,18,20,2023-09-10,124078.79489142828,2688000.0
2757,23,1,3,2023-01-16,143528.93295993836,420000.0
10274,93,11,3,2024-09-29,148188.968863767,444566.90659130097
2759,67,3,9,2024-09-14,94966.36677674836,907200.0
2760,83,16,16,2022-01-27,102201.10262462813,1702400.0
2761,42,12,11,2023-12-12,79985.79188178194,672000.0
2762,12,3,20,2022-10-03,103769.36997718134,2016000.0
2763,51,15,16,2024-12-04,96412.73992680802,1612800.0
2764,89,7,11,2020-12-17,140431.95046770867,1512000.0
2765,67,12,6,2021-08-10,76158.62885000196,420000.0
2766,9,11,1,2024-05-02,156800.0,156800.0
2767,55,17,0,2024-01-08,162205.17454020266,168000.0
2768,5,10,15,2024-10-25,97303.92841292742,1459558.9261939113
2769,100,8,13,2022-05-31,161830.19734178795,1814400.0
2770,38,16,11,2022-02-08,106400.0,2021600.0
2771,12,20,13,2024-05-13,236411.9065565687,3136000.0
2772,99,9,10,2023-06-24,105899.59151253774,1008000.0
10275,61,2,9,2024-09-30,168000.0,1512000.0
2774,23,1,10,2022-04-24,132362.55604630485,1540000.0
2775,28,17,8,2023-11-03,168000.0,1344000.0
10276,17,1,7,2022-09-25,147233.30035642828,1120000.0
2777,59,5,18,2022-09-30,79478.06147829075,1596000.0
2778,25,4,4,2022-12-13,123200.0,616000.0
2779,86,9,13,2024-01-20,109148.5239033083,1344000.0
2780,45,6,7,2022-11-27,192708.27412360377,1433600.0
2781,1,6,10,2023-12-16,112493.66853904248,784000.0
2782,40,19,9,2020-07-12,93767.75953005588,856800.0
2783,40,10,14,2022-10-22,82088.5056364233,1254400.0
2784,68,3,10,2023-04-13,105815.06093533724,907200.0
2785,27,6,10,2024-05-13,179200.0,1792000.0
2786,9,6,16,2024-05-05,81610.40827936589,1260000.0
2787,28,13,19,2021-01-18,196413.81353802676,3864000.0
2788,4,19,6,2023-03-12,103553.54712178868,571200.0
2789,44,6,10,2023-08-18,179200.0,756000.0
10277,94,6,10,2022-07-02,91233.95763737844,1108800.0
2791,85,8,18,2024-05-07,157835.5357523956,2570400.0
10278,50,1,14,2024-03-08,146059.73158393215,1960000.0
2793,49,8,3,2024-09-18,164519.42220047436,302400.0
2794,68,9,20,2024-05-05,101303.76574718778,2240000.0
2795,67,16,14,2024-02-16,114916.69298848337,1608833.7018387672
2796,60,5,19,2022-04-15,79508.94637744615,1512000.0
2797,45,12,3,2021-05-13,76337.05092063731,168000.0
2798,83,7,12,2020-08-12,145408.0569438425,1965600.0
2799,35,15,13,2022-05-04,97907.92277354482,1310400.0
2800,59,1,13,2022-02-13,140000.0,1820000.0
2801,5,1,4,2021-02-25,147069.9496151473,700000.0
2802,88,13,16,2022-04-03,196000.0,2940000.0
2803,67,7,16,2024-04-30,159800.797182508,2268000.0
10279,40,17,0,2022-10-20,176130.7211479371,168000.0
2805,99,1,9,2022-01-02,138405.42966261605,1260000.0
2806,6,6,7,2021-01-15,153463.5446958507,907200.0
2807,20,6,4,2023-06-13,104543.87512622436,418175.50050489744
2808,100,19,18,2024-03-15,90368.76949707408,1618400.0
2809,81,20,16,2021-11-02,224000.0,3360000.0
2810,10,9,4,2024-02-19,118910.274136781,336000.0
2811,13,20,9,2022-04-18,215295.29495988213,2016000.0
2812,51,13,2,2023-02-16,183305.4920931315,392000.0
2813,67,12,2,2021-12-13,91223.0005989194,252000.0
2814,63,11,7,2021-09-24,155047.80083070797,1085334.605814956
2815,50,13,9,2024-06-15,186994.77120864103,1568000.0
2816,31,15,9,2021-12-04,95730.52564874236,806400.0
2817,23,13,17,2023-07-03,187040.9673536149,3136000.0
2818,51,6,10,2024-05-31,185830.8654635451,1075200.0
2819,61,20,17,2022-03-20,224000.0,3584000.0
2820,67,16,6,2023-03-06,106945.73051743423,638400.0
2821,30,19,13,2023-03-18,90555.90151253818,1142400.0
2822,81,12,8,2024-02-20,85137.17909728977,672000.0
2823,72,7,7,2022-06-19,163372.69319504377,907200.0
10280,34,4,14,2023-12-03,129282.49748827524,1848000.0
